-,-,-,-,-,-
-0.000605,-0.008762,-0.000124,0.002190,-0.001901,-0.000752
-0.001859,-0.050869,-0.000794,0.012658,-0.011425,-0.006753
0.005222,-0.140818,-0.001384,0.035258,-0.034284,-0.025588
0.036425,-0.261834,-0.005219,0.066177,-0.065969,-0.061740
0.086097,-0.384851,-0.023256,0.099326,-0.085268,-0.110987
0.118070,-0.479171,-0.053191,0.129066,-0.073192,-0.154184
0.102994,-0.521381,-0.072114,0.144659,-0.041510,-0.164153
0.051449,-0.523391,-0.067575,0.136604,-0.022394,-0.132396
0.002794,-0.521805,-0.050858,0.111444,-0.031707,-0.080752
-0.007399,-0.534291,-0.040019,0.087662,-0.056412,-0.040894
0.028377,-0.553178,-0.048302,0.079790,-0.071749,-0.032149
0.079270,-0.567403,-0.074984,0.093941,-0.062289,-0.058400
0.098730,-0.564426,-0.098127,0.127108,-0.034366,-0.109333
0.072327,-0.534139,-0.095770,0.164298,-0.014896,-0.159224
0.029916,-0.490085,-0.074551,0.189285,-0.026492,-0.187847
0.005736,-0.457350,-0.057354,0.199360,-0.062546,-0.203879
0.005836,-0.438750,-0.049114,0.199566,-0.098991,-0.217787
0.017403,-0.423731,-0.035717,0.189588,-0.121084,-0.216089
0.029246,-0.416139,-0.010100,0.166990,-0.127894,-0.188627
0.039386,-0.426818,0.019340,0.136542,-0.123355,-0.145188
0.052013,-0.455127,0.041767,0.108590,-0.110175,-0.101078
0.068321,-0.490071,0.054111,0.091545,-0.088522,-0.067841
0.081916,-0.519434,0.059875,0.088096,-0.060067,-0.049650
0.084306,-0.536288,0.063162,0.095968,-0.031104,-0.044990
0.071608,-0.540783,0.064878,0.110509,-0.010916,-0.053223
0.048218,-0.537954,0.064014,0.127501,-0.007651,-0.075830
0.027971,-0.531430,0.060650,0.144651,-0.022113,-0.112357
0.025212,-0.517933,0.056096,0.159815,-0.044939,-0.152465
0.041169,-0.492595,0.053397,0.167915,-0.063024,-0.174702
0.063507,-0.458676,0.056190,0.162010,-0.068803,-0.162102
0.078031,-0.429951,0.064555,0.139205,-0.063829,-0.117536
0.079592,-0.421185,0.074958,0.105157,-0.055338,-0.060321
0.073813,-0.433607,0.083584,0.070921,-0.049060,-0.010636
0.068715,-0.455306,0.088241,0.045042,-0.045382,0.021860
0.066952,-0.474392,0.087988,0.029859,-0.042210,0.038441
0.067535,-0.484941,0.082524,0.022939,-0.038742,0.044175
0.070844,-0.485123,0.072778,0.019225,-0.034835,0.042039
0.077958,-0.476278,0.061216,0.013403,-0.028985,0.034358
0.086901,-0.463284,0.050950,0.002332,-0.019324,0.025408
0.093143,-0.453045,0.044185,-0.013787,-0.006193,0.018944
0.093891,-0.451240,0.041559,-0.032076,0.007643,0.015918
0.089814,-0.460862,0.042634,-0.048596,0.019344,0.015821
0.082894,-0.481552,0.045881,-0.059358,0.027452,0.017638
0.075388,-0.507153,0.048937,-0.061637,0.031469,0.019535
0.070245,-0.527742,0.050235,-0.055950,0.031930,0.020140
0.068979,-0.537222,0.049977,-0.045514,0.030886,0.020180
0.069562,-0.536257,0.049617,-0.033647,0.030628,0.021438
0.068618,-0.528604,0.050795,-0.022870,0.031565,0.025045
0.064998,-0.517431,0.054013,-0.015449,0.032391,0.030251
0.060418,-0.504999,0.058242,-0.013417,0.032112,0.034263
0.057321,-0.494305,0.062157,-0.017729,0.031131,0.035262
